Sublocation,ProductID,Description,Std Pkng,UnitsQoH,UnitsPacked,UnitsTransit,UnitsWIP,Total Std cost,Total Avg cost,Total Item price
WIP,104963,"Turin Kids 7"" Blue Covered Full Mattress",,-1,0,0,0,-87.43491,-Infinity,-164.95
WIP,105037,Ancona Protector Twin XL,,-1,0,0,0,-18.36252,-Infinity,-48.95
WIP,105045,Trieste Protector Full,,-1,0,0,0,-12.9174,-Infinity,-41.95
WIP,105047,Trieste Protector Queen,,-1,0,0,0,-14.35312,-Infinity,-43.95
WIP,105048,Trieste Protector King,,-1,0,0,0,-16.80981,-Infinity,-45.95
WIP,10510,"Knock Off Mattress Twin 7"" Supportive",,-1,0,0,0,0,-Infinity,0
WIP,10598,Knock Off Twin XL Mattress Protector,,-1,0,0,0,0,-Infinity,-34.95
FBA,10005,Arborvitae Essential Oil 5 ml,,34,0,0,0,17,0,339.66
FBA,10006,Activated Charcoal Powder (2 oz) EBE,,138,0,0,0,298.08,0,931.5
FBA,10007,Activated Charcoal Powder (1 lb.) POI,,7,0,0,0,54.18,43.311579,209.65
FBA,10008,Activated Charcoal Powder (2 lb.) POI,,50,0,0,0,714,570.710843,2497.5
FBA,10010,Aluminum Oxide (8 oz) POI,,10,0,0,0,17.8,158.255725,79.5
FBA,10011,POI Aluminum Oxide 32oz X23,,-4,0,0,0,-17.24,-12.133043,-63.8
FBA,10012,Aluminum Sulfate (1 lb) POI,,85,0,0,0,193.8,95.325,913.75
FBA,10013,Aluminum Sulfate (2 lb) POI,,115,0,0,0,382.95,225.072628,1489.25
FBA,10014,Aluminum Sulfate (4 oz) POI,,44,0,0,0,55.88,19.594286,288.2
FBA,10015,Ammonium Bicarbonate 11oz,,2640,0,0,0,4408.8,2093.254773,19140
FBA,10016,Ammonium Bicarbonate 16oz,,394,0,0,0,799.82,518.444672,3920.3
FBA,10017,Ammonium Bicarbonate 4oz,,1786,0,0,0,2214.64,540.06227,11162.5
FBA,10018,Ammonium Sulfate (16 oz) POI,,55,0,0,0,114.4,40.819872,576.95
FBA,10019,Ammonium Sulfate (2 lb) POI X23,,36,0,0,0,117.72,96.9168,477
FBA,10020,Ammonium Sulfate (8 oz) POI,,63,0,0,0,95.76,33.479764,471.87
FBA,10021,Ammonium Bicarbonate (32 oz) POI,,64,0,0,0,195.2,140.475493,976
FBA,10022,Artisan Laundry 40oz (RET),,8,0,0,0,28,0,152
FBA,10023,Vitamin C (1 lb) POI,,1255,0,0,0,8057.1,5721.340481,20017.25
FBA,10024,Vitamin C (2 lb) POI (KILL),,282,0,0,0,3271.2,2645.477592,6753.9
FBA,10025,Borax (1 lb) POI,,149,0,0,0,262.24,149.617071,1482.55
FBA,10026,Borax (11 oz) POI,,171,0,0,0,230.85,85.243877,1291.05
FBA,10027,Borax (2 lb) POI,,192,0,0,0,435.84,264.435877,2448
FBA,10028,Borax (4 oz) POI,,872,0,0,0,967.92,1450.864229,4229.2
FBA,10029,BORAX (B/O 25 DAY LEAD TIME) 5 MOL (55.1156 LBS),,-3,0,0,0,-57.8712,-57.871279,0
FBA,10030,Borax (5 lb) POI (Single),,324,0,0,0,1208.52,761.800235,5167.8
FBA,10031,Borax (5 lb) POI,,423,0,0,0,1577.79,1702.289019,6746.85
FBA,10032,Borax Tub (2 lb) EBE,,460,0,0,0,1637.6,1104.589114,5497
FBA,10033,Clove Essential Oil (15ml) POI,,40,0,0,0,20.4,69.420601,399.6
FBA,10034,Cedarwood Essential Oil (15 ml),,68,0,0,0,33.32,3.122963,611.32
FBA,10035,Calcium Carbonate (11 oz.) POI (KILL) (Closed 9/24/18),,1,0,0,0,1.2,0,7.95
FBA,10036,Calcium Carbonate 16oz,,440,0,0,0,827.2,409.737947,4378
FBA,10037, Calcium Carbonate 32oz,,170,0,0,0,431.8,274.932275,2201.5
FBA,10038,Calcium Carbonate 4oz,,199,0,0,0,240.79,606.478436,1550.21
FBA,10041,Calcium Sulfate (11 oz) POI,,98,0,0,0,135.24,49,881.02
FBA,10042,Calcium Sulfate (2 lb) POI,,230,0,0,0,526.7,340.214943,2987.7
FBA,10043,Calcium Sulfate (4 oz) POI,,60,0,0,0,70.8,390.952941,509.4
FBA,10044,Calcium Chloride (1 lb.) POI,,127,0,0,0,228.6,87.271211,1301.75
FBA,10045,Calcium Chloride (2 lb.) POI,,170,0,0,0,399.5,195.758036,2031.5
FBA,10046,Calcium Chloride (4 oz.) POI,,231,0,0,0,270.27,44.597658,1212.75
FBA,10048,Citric Acid (5 lb) POI,,135,0,0,0,957.15,776.120813,2328.75
FBA,10049,Citric Acid (11 oz) POI,,160,0,0,0,286.4,156.333603,1048
FBA,10050,Citric Acid (16 oz) POI,,162,0,0,0,385.56,190.849533,1449.9
FBA,10051,Citric Acid (2 lb) POI,,345,0,0,0,1231.65,946.220758,3846.75
FBA,10052,Citric Acid (4 oz) POI,,1114,0,0,0,1448.2,825.282375,6405.5
FBA,10054,Citric Acid (2 lb Tub) EBE,,148,0,0,0,711.88,557.692261,2220
FBA,10055,Corn Starch (1 lb) POI,,204,0,0,0,359.04,164.094524,1938
FBA,10056,Corn Starch (2 lb) POI,,1061,0,0,0,2843.48,1519.400764,11617.95
FBA,10057,Corn Starch (3 lb) POI,,646,0,0,0,2248.08,1586.948214,9657.7
FBA,10058,Corn Starch (4 oz) POI,,107,0,0,0,128.4,36.215075,640.93
FBA,10059,Corn Starch (8 oz) POI,,143,0,0,0,197.34,50.312653,993.85
FBA,10060,Cream of Tartar (1 lb) POI,,913,0,0,0,3743.3,3242.464779,10910.35
FBA,10061,Cream of Tartar (2 lb.) POI,,198,0,0,0,1443.42,1338.453644,3356.1
FBA,10062,Cream of Tartar (5 lb.) POI,,162,0,0,0,2655.18,2819.084686,5661.9
FBA,10067,Diatomaceous Earth (1 lb) POI,,307,0,0,0,521.9,304.796929,5522.93
FBA,10068,Diatomaceous Earth (4 oz) POI,,145,0,0,0,217.5,72.686634,2318.55
FBA,10069,Douglas Fir 5ml,,61,0,0,0,396.5,0,853.39
FBA,10070,Dishwasher Cleaner & Detergent Booster (2 lb Tub) POI,,22,0,0,0,108.46,25.96,328.9
FBA,10071,Epsom Salt (1 lb) POI,,782,0,0,0,1454.52,600.808022,8211
FBA,10072,Epsom Salt (4 oz) POI,,307,0,0,0,362.26,1328.386283,2072.25
FBA,10073,Epsom Salt (5 lb) POI,,557,0,0,0,2395.1,1707.445917,10304.5
FBA,10074,Fennel Oil (15 ml) POI,,58,0,0,0,27.26,154.067679,463.42
FBA,10076,Grapefruit Oil 15ml,,8,0,0,0,3.84,0,70.8
FBA,10077,"Glycerin (Half Gallon, 64 fl oz) POI",,86,0,0,0,635.54,465.831585,1698.5
FBA,10078,"Glycerin (16 fl oz, Weight 23 oz) POI",,344,0,0,0,946,738.317934,4042
FBA,10086,Juniper Berry (5 ml) POI,,25,0,0,0,11.75,0,211.25
FBA,10087,Lime Essential Oil (15 ml) POI,,68,0,0,0,31.96,0,543.32
FBA,10088,Lemongrass Essential Oil (15 ml) POI,,41,0,0,0,18.86,0,322.26
FBA,10089,Monosodium Phosphate (2 lb) POI,,108,0,0,0,669.6,555.945231,2266.92
FBA,10090,Monosodium Phosphate (4 oz) POI,,93,0,0,0,159.03,80.413722,813.75
FBA,10092,DL Malic (2 lb) POI,,121,0,0,0,416.24,259.828227,1450.79
FBA,10093,DL Malic Acid (4 oz) POI,,257,0,0,0,354.66,149.643722,1670.5
FBA,10094,Methylcellulose (16 oz) POI ,,78,0,0,0,966.42,856.72,1793.22
FBA,10096,Mineral Oil (16 oz) POI,,103,0,0,0,350.2,143.382059,1519.25
FBA,10097,Mineral Oil (8 oz) POI,,122,0,0,0,280.6,152.823866,1067.5
FBA,10098,Natural Washing (11 oz.) POI (KILL) (Closed 10/9/18),,-2,0,0,0,-2.18,-0.683147,-12.98
FBA,10099,Washing Soda (1 lb) POI,,237,0,0,0,410.01,173.264174,2381.85
FBA,10100,Washing Soda (2 lb) POI,,889,0,0,0,3262.63,990.426818,10623.55
FBA,10101,Washing Soda (4 oz) POI,,175,0,0,0,231,53.181579,1093.75
FBA,10102,Washing Soda (5 lb) POI,,905,0,0,0,3375.65,2665.424407,14706.25
FBA,10103,Oregano Essential Oil (15 ml) POI,,83,0,0,0,42.33,88.395,829.17
FBA,10108,Portland Cement 16oz,,105,0,0,0,189,36.323437,1783.95
FBA,10109,Portland Cement 80oz,,86,0,0,0,292.4,124.533134,1801.7
FBA,10110,Portland Cement 8oz,,154,0,0,0,178.64,67.794222,1070.3
FBA,10111,Potassium Bicarbonate 16oz,,264,0,0,0,871.2,612.58467,3432
FBA,10112,Potassium Bicarbonate 32oz,,274,0,0,0,1468.64,1206.340703,4178.5
FBA,10113,Potassium Bicarbonate 4oz,,148,0,0,0,226.44,86.620946,1108.52
FBA,10114,Propylene Glycol (16 oz.) POI,,41,0,0,0,118.9,87.800133,461.25
FBA,10115,Propylene Glycol (64 oz.) POI,,173,0,0,0,1363.24,1306.490887,3416.75
FBA,10116,Propylene Glycol (8 oz.) POI,,334,0,0,0,664.66,462.696992,2354.7
FBA,10117,"Coconut Oil (1 Gallon Bucket, 8 lb) POI",,178,0,0,0,3501.26,2200.370612,7118.22
FBA,10118,Coconut Oil (16 oz) POI (,,147,0,0,0,490.98,0,1615.53
FBA,10119,Rosemary Essential Oil (15 ml) POI,,66,0,0,0,31.02,8.404557,527.34
FBA,10121,SLSA (11 oz.) POI,,259,0,0,0,1362.34,1065.419181,3496.5
FBA,10122,SLSA (1 lb.) POI,,770,0,0,0,5544,4770.358173,14976.5
FBA,10123,SLSA (2 lb.) POI,,275,0,0,0,3569.5,3300.091973,7697.25
FBA,10124,SLSA (3 lb.) POI,,200,0,0,0,3760,3552.879479,7598
FBA,10125,SLSA (4 oz.) POI,,27,0,0,0,67.5,38.431915,256.5
FBA,10126,Sodium Propionate (2 lb) POI,,97,0,0,0,478.21,403.016104,1479.25
FBA,10127,Sodium Propionate (8 oz) POI,,144,0,0,0,272.16,145.300909,1150.56
FBA,10128,Sodium Tripolyphosphate (1 lb) POI,,46,0,0,0,143.98,47.473333,595.7
FBA,10129,Sodium Tripolyphosphate (2.5 lb) POI,,54,0,0,0,334.8,133.249655,1023.3
FBA,10130,Sodium Tripolyphosphate (8 oz) POI,,62,0,0,0,125.86,51.337953,465
FBA,10131,Salicylic Acid (4 oz.) POI,,80,0,0,0,147.2,76.491765,680
FBA,10132,Pure Soap 16oz,,285,0,0,0,718.2,425.08341,3132.15
FBA,10133,Pure Soap 48oz,,280,0,0,0,1411.2,1153.806982,4886
FBA,10134,Pure Soap 4oz (Kill) (Closed 12/11/18),,18,0,0,0,23.58,0,108
FBA,10135,Pure Soap 8oz,,200,0,0,0,320,136.762295,1390
FBA,10138,Sodium Bicarbonate (1 lb) POI,,497,0,0,0,879.69,329.021588,6088.25
FBA,10139,Sodium Bicarbonate (2 lb) POI,,2647,0,0,0,5796.93,2953.962646,36660.95
FBA,10140,Sodium Bicarbonate (4 oz) POI,,764,0,0,0,863.32,1362.608148,4545.8
FBA,10142,Titanium Dioxide 4oz,,309,0,0,0,525.3,3050.18577,2085.75
FBA,10144,Titanium dioxide 16oz,,82,0,0,0,324.72,215.15517,983.18
FBA,10145,Titanium Dioxide (1.5 lb.) POI,,124,0,0,0,669.6,481.065356,1922
FBA,10146,Titanium Dioxide 8oz,,84,0,0,0,205.8,113.868462,693
FBA,10147,Vetiver Oil 15ml,,50,0,0,0,27,1.898649,587.5
FBA,10148,Wintergreen Essential Oil (15 ml) POI,,22,0,0,0,10.56,1.685238,186.78
FBA,10154,Ylang Ylang Essential Oil (15 ml) POI ,,14,0,0,0,34.3,1.072424,139.86
FBA,10155,Zinc Oxide (1 lb) POI,,464,0,0,0,1716.8,1192.077126,5336
FBA,10156,Zinc Oxide (1.5 lb) POI,,125,0,0,0,616.25,456.594828,1937.5
FBA,10157,Zinc Oxide (4 oz) POI,,811,0,0,0,1297.6,572.623403,4857.89
FBA,10158,Zinc Oxide (8 oz) POI,,376,0,0,0,830.96,439.82481,2989.2
FBA,10161,Vitamin C (4 oz) POI,,151,0,0,0,206.87,1204.280119,979.99
FBA,10162,Vitamin C (5 lb) POI (KILL),,96,0,0,0,2602.56,2247.164444,4795.2
FBA,10163,Calcium Oxide (11 oz) POI (Check RET Inventory and KILL) (Closed 1/15/19),,10,0,0,0,14.1,5.94127,89.5
FBA,10164,Calcium Oxide (2 lb) POI (RET),,-1,0,0,0,-2.16,-0.969,-14.95
FBA,10169,Cream of Tartar (4 oz.) POI,,135,0,0,0,240.3,599.055612,1012.5
FBA,10170,Diatomaceous Earth (2 oz) POI,,103,0,0,0,128.75,39.347873,1493.5
FBA,10171,EDTA 16oz,,248,0,0,0,1872.4,1548.227292,6693.52
FBA,10172,EDTA 4oz,,101,0,0,0,261.59,154.971661,1059.49
FBA,10178,"Glycerin (1 Gallon, 128 fl oz) POI",,247,0,0,0,3092.44,3109.602371,9126.65
FBA,10179,Glycerin (8 fl oz Weight 12 oz) POI,,1885,0,0,0,3694.6,1928.124993,18378.75
FBA,10182,Indian Healing Clay (2 lb.) POI,,9,0,0,0,67.86,50.932462,155.25
FBA,10183,Indian Healing Clay (3 lb.) POI,,5,0,0,0,53.35,30.821255,114.75
FBA,10184,Indian Healing Clay (5 lb.) POI,,4,0,0,0,68.12,15.614027,130
FBA,10186,Ice Melt (3.5 Gallon (25 lbs)) EBE (Lower Feb 1)  (Raise Nov 1),,51,0,0,0,864.96,845.160705,3059.49
FBA,10188,Magnesium Chloride 16oz POI,,530,0,0,0,2151.8,1668.679265,7923.5
FBA,10189,Magnesium Chloride 32oz POI,,391,0,0,0,2693.99,2457.407354,8426.05
FBA,10190,Magnesium Chloride (4 oz) POI,,174,0,0,0,299.28,1162.9,1261.5
FBA,10191,Magnesium Chloride 64oz,,138,0,0,0,1707.06,1642.870058,4353.9
FBA,10192,DL Malic (8 oz) POI,,183,0,0,0,320.25,137.203248,1462.17
FBA,10194,EBE SLSA Tub 24 oz.,,303,0,0,0,3390.57,3333.894317,6590.25
FBA,10196,Salicylic Acid (1 lb.) POI,,64,0,0,0,300.8,266.378129,1084.8
FBA,10197,Salicylic Acid (8 oz.) POI,,198,0,0,0,532.62,341.730224,2079
FBA,10198,Sodium Bicarbonate (5 lb) POI,,410,0,0,0,1529.3,1026.909902,8507.5
FBA,10200,Ice Melt (1 Gallon (8 lbs)) EBE,,579,0,0,0,3138.18,3075.22729,15627.21
FBA,10201,"Ice Melt (5 Gallon, 40 lbs) EBE (Lower Feb 1)  (Raise Nov 1)",,20,0,0,0,418,470.295425,1519.8
FBA,10210,Vitamin C Powder Tub 32oz,,8,0,0,0,101.28,88.365675,191.6
FBA,10313,"AMBER GLASS 16 oz, 28-400 (60/case)",,-8,0,0,0,-3.44,-3.44,0
FBA,10314,"SPREYER/STEAM/OFF TRIGGER, 28-400, 9.25"" dip (300/case)",,-8,0,0,0,-2.32,-2.32,0
FBA,10332,"Epsom Salt (5 Gallon Bucket, 45 lb) EBE",,71,0,0,0,2248.57,2571.568829,5644.5
FBA,10333,"Vitamin C Capsules (200 count, 600 mg) EBE",,104,0,0,0,733.2,388.048873,1346.8
FBA,10334,"Epsom Salt (1 Gallon Bucket, 8 lbs) EBE",,849,0,0,0,6308.07,7278.243908,19144.95
FBA,10335,Corn Starch (1.5 lb Tub) EBE  ,,52,0,0,0,184.6,115.448595,546
FBA,10336,Zinc Oxide Tub 24 oz,,89,0,0,0,540.23,444.618571,1423.11
FBA,10337,Washing soda (2 lb Tub) EBE,,487,0,0,0,1665.54,1023.370978,6306.65
FBA,10338,Magnesium Oil (8 fl oz) POI,,71,0,0,0,115.73,147.500777,706.45
FBA,10339,Magnesium Oil (16 fl oz) POI,,199,0,0,0,417.9,771.420657,2776.05
FBA,10340,10 ml roller bottle 6 pack,,24,0,0,0,4.8,36.345,162
FBA,10341,10 ml roller bottle 8 pack,,24,0,0,0,5.76,48.63,186
FBA,10342,10 ml roller bottle 12 pack,,23,0,0,0,7.59,69.455963,241.5
FBA,10356,"SQU STICKERS 2.625"" x 1"" Standard White Matte ",,-0.1332,0,0,0,-0.010656,-0.010867,-0.010656
FBA,10358,Cypress Essential Oil (15 ml) POI,,18,0,0,0,8.46,1.378831,143.1
FBA,10359,Ginger Essential Oil (15 ml) POI,,64,0,0,0,33.92,1.236975,703.36
FBA,10360,Marjoram EO (15 ml) POI,,43,0,0,0,21.93,3.282333,429.57
FBA,10361,Lemon Essential Oil (15 ml) POI,,29,0,0,0,14.21,0.810682,260.71
FBA,10363,Eucalyptus Essential Oil (15 ml) POI,,86,0,0,0,43.86,6.577797,859.14
FBA,10364,Lavender Essential Oil (15 ml) POI,,129,0,0,0,65.79,9.881621,1288.71
FBA,10365,Peppermint Essential Oil (15 ml) POI,,49,0,0,0,169.05,0,489.51
FBA,10366,Baking Soda Tub Sodium Bicarbonate,,209,0,0,0,710.6,503.0535,2821.5
FBA,10367,Amber Dropper 30ml 2pk,,97,0,0,0,0,66.403429,0
FBA,10368,Amber Dropper 30ml 3pk,,107,0,0,0,0,107.375299,0
FBA,10369,Amber Dropper 30ml 4pk,,30,0,0,0,0,51.49887,0
FBA,10370,"1 oz, Cobalt Blue Glass Bottle 2pk",,43,0,0,0,0,30.53,0
FBA,10371,"1 oz, Cobalt Blue Glass Bottle 3pk",,20,0,0,0,0,21.921996,0
FBA,10372,"1 oz, Cobalt Blue Glass Bottle 4pk",,25,0,0,0,0,36.032894,0
FBA,10377,"LABEL 2"" X .75"" Weatherproof Polyester Laser (glass bottle stickers)",,-0.28,0,0,0,-0.3556,-0.185422,-35.546
FBA,10381,"Amber Spray Bottle, 2 oz, 2-Pack",,138,0,0,0,5.52,146.479862,966
FBA,10382,"Amber Spray Bottle, 2 oz, 3-Pack",,19,0,0,0,1.14,0,0
FBA,10383,"Amber Spray Bottle, 2 oz, 4-Pack",,46,0,0,0,3.68,91.514444,0
FBA,10384,"Cobalt Spray Bottle, 2 oz, 2-Pack",,60,0,0,0,1.2,56.521008,0
FBA,10386,"Cobalt Spray Bottle, 2 oz, 4-Pack",,52,0,0,0,4.16,99.534303,0
FBA,10390,"Activated Charcoal Capsules (200 Count, 525 mg) EBE",,179,0,0,0,1031.04,575.725201,2908.75
FBA,10391,"Activated Charcoal Capsules (100 Count, 525 mg) POI",,161,0,0,0,481.39,1345.087917,2495.5
FBA,10392,"Vitamin C Capsules (100 count, 600 mg) POI",,214,0,0,0,776.82,288.78931,2129.3
FBA,10393,16 oz Amber Spray Bottle,,134,0,0,0,0,98.51913,804
FBA,10394,"16 oz Amber Spray Bottle, 2 pk",,40,0,0,0,0,65.116968,0
FBA,10405,"18"" x 12"" x 12"" Shipping Boxes, 32 ECT, Brown, 25/Bundle (181212)",,-0.4,0,0,0,-0.31984,-0.319836,-0.31984
FBA,10407,"POLY BAG 8X12 2MIL (1,000/case)",,-4,0,0,0,-0.168,-0.168053,-0.168
FBA,10411,Cream Of Tartar (2 lb Tub) EBE,,142,0,0,0,1199.9,1116.501208,2485
FBA,10412,"Baking Soda Capsules (100 Count, 750 mg) POI",,569,0,0,0,1598.89,1177.482278,6116.75
FBA,10415,Propylene Glycol (1 Gallon) POI,,26,0,0,0,360.1,306.499375,799.5
FBA,104234,"EDTA Capsules (100 Capsules, 425 mg) POI (KILL)",,598,0,0,0,819.26,958.234029,9562.02
FBA,104236,"Malic Acid Capsules (100 Capsules, 600 mg) POI(KILL)",,241,0,0,0,694.08,246.046916,2422.05
FBA,104237,"Potassium Bicarbonate (100 Capsules, 2,860 mg) POI",,430,0,0,0,1302.9,1296.948428,4278.5
FBA,104238,POI Bentonite Clay Capsules (KILL) (Closed 1/29/19),,-3,0,0,0,-8.34,-Infinity,-29.25
FBA,104240,"Diatomaceous Earth Capsules POI (WRONG SIZE) (100 Capsules, 750 mg) (Deativate when Sold out)",,388,0,0,0,1129.08,390.551946,4652.12
FBA,104241,Diatomaceous Earth Tub 12oz EBE,,126,0,0,0,380.52,232.647939,1253.7
FBA,104242,Potassium Bicarbonate (32 oz. tub) EBE,,225,0,0,0,1705.5,1199.879664,4331.25
FBA,104243,"Triple Hit Detox Capsules (100 Capsules, 300 mg) POI (KILL)",,280,0,0,0,865.2,0,2786
FBA,104244,Calcium Carbonate Dietary Supplement Tub 24oz,,154,0,0,0,580.58,413.41847,2040.5
FBA,104245,"Calcium Carbonate Capsules (100 Capsules, 500 mg) POI",,220,0,0,0,611.6,172.196899,3509
FBA,104246,"Mineral Oil (Half Gallon, 64 oz) POI",,119,0,0,0,1181.67,903.466181,2850.05
FBA,104247,"Mineral Oil (1 Gallon, 128 oz) POI (Single Listing)",,24,0,0,0,444.72,197.050909,934.8
FBA,104248,"Activated Charcoal Tub, 12 oz",,27,0,0,0,189,159.665893,431.73
FBA,104251,Baking Soda 1 Gallon Bucket (EBE),,992,0,0,0,7182.08,7205.2928,27032
FBA,104252,Baking Soda 3.5 Gallon Bucket (EBE),,95,0,0,0,2045.35,2003.131793,6650
FBA,104253,Baking Soda 5 Gallon Bucket (EBE),,31,0,0,0,860.25,885.738889,2821
FBA,104254,Cooking Essential Oil Kit Boxed Set 4pk,,10,0,0,0,17.3,21.248865,250
FBA,104257,Borax 1 Gallon Bucket,,596,0,0,0,4201.8,3569.998967,13678.2
FBA,104258,Borax 3.5 Gallon Bucket,,77,0,0,0,1742.51,2544.348889,5232.15
FBA,104259,Borax 5 Gallon Bucket,,170,0,0,0,4574.7,5460.386179,12741.5
FBA,104261,"Potassium Bicarbonate (200 Capsules, 2,860 mg) EBE",,154,0,0,0,903.98,396.950056,2579.5
FBA,104262,Guar Gum (8 oz.) POI,,31,0,0,0,49.29,34.801335,232.5
FBA,104263,White Rice Flour 3 Lbs,,80,0,0,0,251.2,147.031847,1196
FBA,104264,Potato Starch 1.5 lb (Shortage),,306,0,0,0,731.34,541.096182,3519
FBA,104265,Potato Starch 3 Lb (Shortage),,180,0,0,0,718.2,574.832877,2925
FBA,104266,Potato Starch 5 Lb (Shortage),,271,0,0,0,1552.83,1318.579377,5758.75
FBA,104267,Salicylic Acid 2% Serum,,258,0,0,0,394.74,202.655141,2257.5
FBA,104268,Salicylic Acid 20% Skin Peel,,680,0,0,0,1149.2,328.978099,10030
FBA,104269,Citric Acid 1 Gallon Bucket EBE,,935,0,0,0,11145.2,9458.214059,24777.5
FBA,104270,Citric Acid 3.5 Gallon Bucket,,82,0,0,0,2899.52,2898.340204,7380
FBA,104271,Citric Acid 5 Gallon Bucket,,95,0,0,0,4933.35,4436.544531,11870.25
FBA,104272,White Rice Flour 5 Lbs,,302,0,0,0,1371.08,1047.175345,5587
FBA,104273,White Rice Flour 1.5 Lbs,,90,0,0,0,178.2,102.876238,900
FBA,104274,Guar Gum (10 oz.) POI,,-1,0,0,0,-1.74,-0.75586,-8
FBA,104275,Guar Gum (16 oz.) POI,,68,0,0,0,166.6,87.683408,883.32
FBA,104276,Chemical Peel Neutralizer (1 oz) POI,,71,0,0,0,108.63,0,852
FBA,104277,"Washing Soda (1 Gallon Bucket, 9 lb) EBE",,198,0,0,0,1382.04,1129.803735,5336.1
FBA,104278,"Washing soda (5 Gallon Bucket, 50 lb) EBE",,98,0,0,0,2814.56,2423.6625,9795.1
FBA,104279,"Washing soda (3.5 Gallon Bucket, 38 lb) EBE",,98,0,0,0,2296.14,2886.381296,7345.1
FBA,104284,"Diatomaceous Earth (1 Gallon Bucket, 3 lb) EBE",,402,0,0,0,1857.24,2601.329324,12055.98
FBA,104285,"Diatomaceous Earth (3.5 Gallon Bucket, 11 lb) EBE",,116,0,0,0,1411.72,2372.592903,6958.84
FBA,104286,"Diatomaceous Earth (5 Gallon Bucket, 15 lb) EBE ",,22,0,0,0,306.46,463.063333,1540
FBA,104288,"EDTA Capsules (200 Capsules, 425 mg) EBE (KILL)",,632,0,0,0,1655.84,1165.355645,10712.4
FBA,104289,"Baking Soda Capsules (200 Capsules, 750 mg) EBE",,937,0,0,0,5041.06,1491.267681,13071.15
FBA,10429,SHIPPING LABEL 4 x 6 Direct Thermal Blank for Zebra (250/roll),,-0.4,0,0,0,-0.143984,-0.005543,-35.996
FBA,104290,"Bentonite Clay Capsules (WRONG SIZE) (200 Capsules, 1000 mg) EBE (Deativate when Sold out)",,-1,0,0,0,-5.34,-2.885976,-13.75
FBA,104291,Sodium Citrate (1 lb) POI,,88,0,0,0,227.92,138.022752,1016.4
FBA,104292,"Malic Acid Capsules (200 Capsules, 600 mg) EBE (KILL)",,250,0,0,0,1390,449.339172,3747.5
FBA,104293,"Diatomaceous Earth Capsules (200 capsules, 675 mg) EBE  (WRONG SIZE)",,233,0,0,0,1297.81,597.678422,3611.5
FBA,104297,Salicylic Acid 20% with Neutralizer Set (2 oz) ,,125,0,0,0,371.25,0,2248.75
FBA,104298,Salicylic Acid 5% With Neutralizer Set POI,,20,0,0,0,78,0,440
FBA,104299,(NEED NEW SOURCE) Potassium Sorbate (5 lb) POI,,161,0,0,0,1180.13,3073.687951,5232.5
FBA,10430,"Epsom Salt (3.5 Gallon Bucket, 32 lb) EBE",,335,0,0,0,8214.2,10472.75499,19932.5
FBA,104302,Sodium Citrate (2 lb) POI,,147,0,0,0,582.12,460.585588,2197.65
FBA,104303,Potassium Sorbate (1 lb) POI,,63,0,0,0,253.26,230.188171,689.85
FBA,104304,"Magnesium Chloride (1 Gallon, 8 lb) EBE",,14,0,0,0,308.28,345.056,735
FBA,104305,"Magnesium Chloride (3.5 Gallon, 28 lb) EBE",,25,0,0,0,2076.5,2033.200902,3475
FBA,104306,"Magnesium Chloride (5 Gallon Bucket, 36 lb) EBE",,10,0,0,0,1046.9,0,1720
FBA,104307,Potassium Sorbate (2 lb) POI,,97,0,0,0,339.5,379.340545,1673.25
FBA,104308,SLSA (5 lb) POI,,175,0,0,0,5430.25,5145.732699,11716.25
FBA,104314,Acai Powder (2 oz) POI (KILL),,27,0,0,0,131.49,0,215.73
FBA,104315,Acai Powder (8 oz) POI,,185,0,0,0,3046.95,665.62075,2773.15
FBA,104316,Acai Powder (1 lb) POI,,643,0,0,0,20627.44,4817.29612,16068.57
FBA,104321,Cardamom Essential Oil (5 ml),,43,0,0,0,8.6,0,429.57
FBA,104323,Frankincense Essential Oil (15 m) POI ,,76,0,0,0,649.8,0,0
FBA,104324,Bergamot Essential Oil 15 ml,,21,0,0,0,120.96,0,188.79
FBA,104325,Clary Sage Essential Oil (15 ml) POI,,-5,0,0,0,-39.1,-Infinity,-64.95
FBA,104327,Melaleuca (Tea Tree) Essential Oil (15 ml) POI,,56,0,0,0,322.56,0,503.44
FBA,104328,Myrrh Essential Oil (15 ml) POI,,30,0,0,0,265.5,0,449.7
FBA,10433,Salicylic Acid 5% Skin peel POI,,19,0,0,0,38.95,10.682222,266
FBA,104330,Tangerine Pure Essential Oil 5 mL,,53,0,0,0,304.22,0,368.35
FBA,104331,Petitgrain Essential Oil (15 ml) POI,,29,0,0,0,226.78,0,288.55
FBA,104332,Thyme Essential Oil (15 ml) POI ,,35,0,0,0,219.8,0,349.65
FBA,104333,Camphor Essential Oil (15 ml) ,,39,0,0,0,54.21,0,349.05
FBA,104334,White Grapefruit Essential Oil (15 ml) POI,,17,0,0,0,22.27,0,150.45
FBA,104335,Bay Laurel Leaf (15 ml),,57,0,0,0,75.81,0,567.15
FBA,104337,Coriander Essential Oil (15 ml) POI,,66,0,0,0,423.72,0,676.5
FBA,104338,Soy Flour (1 lb) POI ,,72,0,0,0,150.48,83.071888,756
FBA,104339,Soy Flour (2 lb) POI,,71,0,0,0,217.97,138.220787,1061.45
FBA,104340,Soy Flour (4 lb) POI (KILL),,12,0,0,0,57.84,61.803,243
